"Provider ID","Measure ID","Score","Footnote","Measure Start Date","Measure End Date"
"310031","SPP_1","0.99",,"01/01/2012","12/31/2012"
"310032","SPP_1","1.05",,"01/01/2012","12/31/2012"
"310034","SPP_1","1.06",,"01/01/2012","12/31/2012"
"310038","SPP_1","1.09",,"01/01/2012","12/31/2012"
"310039","SPP_1","1.07",,"01/01/2012","12/31/2012"
"310040","SPP_1","1.11",,"01/01/2012","12/31/2012"
"310041","SPP_1","1.08",,"01/01/2012","12/31/2012"
"310044","SPP_1","1.03",,"01/01/2012","12/31/2012"
"310045","SPP_1","1.07",,"01/01/2012","12/31/2012"
"310047","SPP_1","0.98",,"01/01/2012","12/31/2012"
"310048","SPP_1","1.12",,"01/01/2012","12/31/2012"
"310050","SPP_1","1.07",,"01/01/2012","12/31/2012"
"310051","SPP_1","1.05",,"01/01/2012","12/31/2012"
"310052","SPP_1","1.10",,"01/01/2012","12/31/2012"
"310054","SPP_1","1.08",,"01/01/2012","12/31/2012"
"310057","SPP_1","1.02",,"01/01/2012","12/31/2012"
"310058","SPP_1","1.06",,"01/01/2012","12/31/2012"
"310060","SPP_1","1.02",,"01/01/2012","12/31/2012"
"310061","SPP_1","1.03",,"01/01/2012","12/31/2012"
"310064","SPP_1","1.06",,"01/01/2012","12/31/2012"
"310069","SPP_1","0.98",,"01/01/2012","12/31/2012"
"310070","SPP_1","1.06",,"01/01/2012","12/31/2012"
"310073","SPP_1","1.08",,"01/01/2012","12/31/2012"
"310074","SPP_1","1.12",,"01/01/2012","12/31/2012"
"310075","SPP_1","1.11",,"01/01/2012","12/31/2012"
"310076","SPP_1","1.08",,"01/01/2012","12/31/2012"
"310081","SPP_1","1.02",,"01/01/2012","12/31/2012"
"310083","SPP_1","1.17",,"01/01/2012","12/31/2012"
"310084","SPP_1","1.10",,"01/01/2012","12/31/2012"
"310086","SPP_1","1.02",,"01/01/2012","12/31/2012"
"310091","SPP_1","1.02",,"01/01/2012","12/31/2012"
"310092","SPP_1","1.07",,"01/01/2012","12/31/2012"
"310096","SPP_1","1.11",,"01/01/2012","12/31/2012"
"310108","SPP_1","1.17",,"01/01/2012","12/31/2012"
"310110","SPP_1","1.07",,"01/01/2012","12/31/2012"
"310111","SPP_1","1.07",,"01/01/2012","12/31/2012"
"310112","SPP_1","1.07",,"01/01/2012","12/31/2012"
"310113","SPP_1","1.04",,"01/01/2012","12/31/2012"
"310115","SPP_1","1.07",,"01/01/2012","12/31/2012"
"310118","SPP_1","1.13",,"01/01/2012","12/31/2012"
"310119","SPP_1","1.06",,"01/01/2012","12/31/2012"
"320001","SPP_1","0.97",,"01/01/2012","12/31/2012"
"320002","SPP_1","0.92",,"01/01/2012","12/31/2012"
"320003","SPP_1","0.79",,"01/01/2012","12/31/2012"
"320004","SPP_1","0.91",,"01/01/2012","12/31/2012"
"320005","SPP_1","0.92",,"01/01/2012","12/31/2012"
"320006","SPP_1","0.96",,"01/01/2012","12/31/2012"
"320009","SPP_1","0.99",,"01/01/2012","12/31/2012"
"320011","SPP_1","0.81",,"01/01/2012","12/31/2012"
"320013","SPP_1","0.83",,"01/01/2012","12/31/2012"
"320016","SPP_1","0.91",,"01/01/2012","12/31/2012"
"320017","SPP_1","0.90",,"01/01/2012","12/31/2012"
"320018","SPP_1","1.01",,"01/01/2012","12/31/2012"
"320021","SPP_1","0.99",,"01/01/2012","12/31/2012"
"320022","SPP_1","0.93",,"01/01/2012","12/31/2012"
"320030","SPP_1","0.87",,"01/01/2012","12/31/2012"
"320033","SPP_1","0.93",,"01/01/2012","12/31/2012"
"320038","SPP_1","0.81",,"01/01/2012","12/31/2012"
"320057","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"320058","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"320059","SPP_1","0.76",,"01/01/2012","12/31/2012"
"320060","SPP_1","0.60",,"01/01/2012","12/31/2012"
"320061","SPP_1","0.74",,"01/01/2012","12/31/2012"
"320062","SPP_1","0.59",,"01/01/2012","12/31/2012"
"320063","SPP_1","0.90",,"01/01/2012","12/31/2012"
"320065","SPP_1","0.93",,"01/01/2012","12/31/2012"
"320067","SPP_1","0.69",,"01/01/2012","12/31/2012"
"320070","SPP_1","0.53",,"01/01/2012","12/31/2012"
"320074","SPP_1","0.97",,"01/01/2012","12/31/2012"
"320084","SPP_1","0.78",,"01/01/2012","12/31/2012"
"320085","SPP_1","1.01",,"01/01/2012","12/31/2012"
"320086","SPP_1","0.92",,"01/01/2012","12/31/2012"
"330003","SPP_1","0.97",,"01/01/2012","12/31/2012"
"330004","SPP_1","0.96",,"01/01/2012","12/31/2012"
"330005","SPP_1","0.96",,"01/01/2012","12/31/2012"
"330006","SPP_1","1.04",,"01/01/2012","12/31/2012"
"330008","SPP_1","0.87",,"01/01/2012","12/31/2012"
"330009","SPP_1","0.92",,"01/01/2012","12/31/2012"
"330011","SPP_1","0.90",,"01/01/2012","12/31/2012"
"330013","SPP_1","0.96",,"01/01/2012","12/31/2012"
"330014","SPP_1","1.01",,"01/01/2012","12/31/2012"
"330019","SPP_1","1.01",,"01/01/2012","12/31/2012"
"330023","SPP_1","1.01",,"01/01/2012","12/31/2012"
"330024","SPP_1","0.97",,"01/01/2012","12/31/2012"
"330027","SPP_1","1.03",,"01/01/2012","12/31/2012"
"330028","SPP_1","1.02",,"01/01/2012","12/31/2012"
"330030","SPP_1","0.89",,"01/01/2012","12/31/2012"
"330033","SPP_1","0.82",,"01/01/2012","12/31/2012"
"330043","SPP_1","1.09",,"01/01/2012","12/31/2012"
"330044","SPP_1","0.98",,"01/01/2012","12/31/2012"
"330045","SPP_1","1.02",,"01/01/2012","12/31/2012"
"330046","SPP_1","0.98",,"01/01/2012","12/31/2012"
"330047","SPP_1","0.92",,"01/01/2012","12/31/2012"
"330049","SPP_1","0.94",,"01/01/2012","12/31/2012"
"330053","SPP_1","0.85",,"01/01/2012","12/31/2012"
"330055","SPP_1","1.03",,"01/01/2012","12/31/2012"
"330056","SPP_1","1.01",,"01/01/2012","12/31/2012"
"330057","SPP_1","0.93",,"01/01/2012","12/31/2012"
"330058","SPP_1","0.90",,"01/01/2012","12/31/2012"
"330059","SPP_1","0.97",,"01/01/2012","12/31/2012"
"330061","SPP_1","1.04",,"01/01/2012","12/31/2012"
"330065","SPP_1","0.88",,"01/01/2012","12/31/2012"
"330067","SPP_1","1.02",,"01/01/2012","12/31/2012"
"330073","SPP_1","0.87",,"01/01/2012","12/31/2012"
"330074","SPP_1","0.87",,"01/01/2012","12/31/2012"
"330078","SPP_1","0.97",,"01/01/2012","12/31/2012"
"330079","SPP_1","0.92",,"01/01/2012","12/31/2012"
"330080","SPP_1","0.86",,"01/01/2012","12/31/2012"
"330084","SPP_1","0.84",,"01/01/2012","12/31/2012"
"330085","SPP_1","0.87",,"01/01/2012","12/31/2012"
"330086","SPP_1","1.14",,"01/01/2012","12/31/2012"
"330088","SPP_1","0.90",,"01/01/2012","12/31/2012"
"330090","SPP_1","0.89",,"01/01/2012","12/31/2012"
"330094","SPP_1","1.01",,"01/01/2012","12/31/2012"
"330096","SPP_1","0.90",,"01/01/2012","12/31/2012"
"330100","SPP_1","0.94",,"01/01/2012","12/31/2012"
"330101","SPP_1","0.95",,"01/01/2012","12/31/2012"
"330102","SPP_1","0.99",,"01/01/2012","12/31/2012"
"330103","SPP_1","0.93",,"01/01/2012","12/31/2012"
"330104","SPP_1","1.07",,"01/01/2012","12/31/2012"
"330106","SPP_1","1.00",,"01/01/2012","12/31/2012"
"330107","SPP_1","0.98",,"01/01/2012","12/31/2012"
"330108","SPP_1","0.89",,"01/01/2012","12/31/2012"
"330111","SPP_1","1.06",,"01/01/2012","12/31/2012"
"330115","SPP_1","0.92",,"01/01/2012","12/31/2012"
"330119","SPP_1","0.99",,"01/01/2012","12/31/2012"
"330125","SPP_1","0.91",,"01/01/2012","12/31/2012"
"330126","SPP_1","1.05",,"01/01/2012","12/31/2012"
"330127","SPP_1","0.96",,"01/01/2012","12/31/2012"
"330128","SPP_1","0.97",,"01/01/2012","12/31/2012"
"330132","SPP_1","1.03",,"01/01/2012","12/31/2012"
"330135","SPP_1","0.93",,"01/01/2012","12/31/2012"
"330136","SPP_1","0.93",,"01/01/2012","12/31/2012"
"330140","SPP_1","0.94",,"01/01/2012","12/31/2012"
"330141","SPP_1","1.06",,"01/01/2012","12/31/2012"
"330144","SPP_1","0.75",,"01/01/2012","12/31/2012"
"330151","SPP_1","0.79",,"01/01/2012","12/31/2012"
"330153","SPP_1","0.97",,"01/01/2012","12/31/2012"
"330157","SPP_1","0.83",,"01/01/2012","12/31/2012"
"330158","SPP_1","1.05",,"01/01/2012","12/31/2012"
"330160","SPP_1","1.02",,"01/01/2012","12/31/2012"
"330162","SPP_1","0.97",,"01/01/2012","12/31/2012"
"330163","SPP_1","0.90",,"01/01/2012","12/31/2012"
"330164","SPP_1","0.90",,"01/01/2012","12/31/2012"
"330166","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"330167","SPP_1","1.01",,"01/01/2012","12/31/2012"
"330169","SPP_1","1.02",,"01/01/2012","12/31/2012"
"330175","SPP_1","0.89",,"01/01/2012","12/31/2012"
"330180","SPP_1","0.93",,"01/01/2012","12/31/2012"
"330181","SPP_1","1.16",,"01/01/2012","12/31/2012"
"330182","SPP_1","1.00",,"01/01/2012","12/31/2012"
"330184","SPP_1","1.04",,"01/01/2012","12/31/2012"
"330185","SPP_1","0.99",,"01/01/2012","12/31/2012"
"330188","SPP_1","0.95",,"01/01/2012","12/31/2012"
"330191","SPP_1","0.95",,"01/01/2012","12/31/2012"
"330193","SPP_1","1.04",,"01/01/2012","12/31/2012"
"330194","SPP_1","1.00",,"01/01/2012","12/31/2012"
"330195","SPP_1","0.99",,"01/01/2012","12/31/2012"
"330196","SPP_1","0.99",,"01/01/2012","12/31/2012"
"330197","SPP_1","0.81",,"01/01/2012","12/31/2012"
"330198","SPP_1","1.04",,"01/01/2012","12/31/2012"
"330199","SPP_1","0.91",,"01/01/2012","12/31/2012"
"330201","SPP_1","1.07",,"01/01/2012","12/31/2012"
"330202","SPP_1","0.89",,"01/01/2012","12/31/2012"
"330203","SPP_1","0.94",,"01/01/2012","12/31/2012"
"330204","SPP_1","0.93",,"01/01/2012","12/31/2012"
"330205","SPP_1","1.02",,"01/01/2012","12/31/2012"
"330208","SPP_1","0.94",,"01/01/2012","12/31/2012"
"330211","SPP_1","0.86",,"01/01/2012","12/31/2012"
"330213","SPP_1","0.75",,"01/01/2012","12/31/2012"
"330214","SPP_1","1.03",,"01/01/2012","12/31/2012"
"330215","SPP_1","0.90",,"01/01/2012","12/31/2012"
"330218","SPP_1","1.00",,"01/01/2012","12/31/2012"
"330219","SPP_1","0.95",,"01/01/2012","12/31/2012"
"330221","SPP_1","1.00",,"01/01/2012","12/31/2012"
"330222","SPP_1","0.91",,"01/01/2012","12/31/2012"
"330223","SPP_1","0.86",,"01/01/2012","12/31/2012"
"330224","SPP_1","0.93",,"01/01/2012","12/31/2012"
"330226","SPP_1","0.91",,"01/01/2012","12/31/2012"
"330229","SPP_1","0.95",,"01/01/2012","12/31/2012"
"330231","SPP_1","0.93",,"01/01/2012","12/31/2012"
"330232","SPP_1","0.93",,"01/01/2012","12/31/2012"
"330233","SPP_1","0.98",,"01/01/2012","12/31/2012"
"330234","SPP_1","1.06",,"01/01/2012","12/31/2012"
"330235","SPP_1","0.89",,"01/01/2012","12/31/2012"
"330236","SPP_1","1.03",,"01/01/2012","12/31/2012"
"330238","SPP_1","0.85",,"01/01/2012","12/31/2012"
"330239","SPP_1","0.94",,"01/01/2012","12/31/2012"
"330240","SPP_1","0.96",,"01/01/2012","12/31/2012"
"330241","SPP_1","0.98",,"01/01/2012","12/31/2012"
"330245","SPP_1","0.98",,"01/01/2012","12/31/2012"
"330246","SPP_1","1.03",,"01/01/2012","12/31/2012"
"330249","SPP_1","0.84",,"01/01/2012","12/31/2012"
"330250","SPP_1","0.91",,"01/01/2012","12/31/2012"
"330259","SPP_1","1.08",,"01/01/2012","12/31/2012"
"330261","SPP_1","1.02",,"01/01/2012","12/31/2012"
"330263","SPP_1","0.88",,"01/01/2012","12/31/2012"
"330264","SPP_1","0.97",,"01/01/2012","12/31/2012"
"330265","SPP_1","0.85",,"01/01/2012","12/31/2012"
"330267","SPP_1","1.06",,"01/01/2012","12/31/2012"
"330268","SPP_1","0.85",,"01/01/2012","12/31/2012"
"330270","SPP_1","1.02",,"01/01/2012","12/31/2012"
"330273","SPP_1","1.01",,"01/01/2012","12/31/2012"
"330276","SPP_1","0.87",,"01/01/2012","12/31/2012"
"330277","SPP_1","0.88",,"01/01/2012","12/31/2012"
"330279","SPP_1","0.99",,"01/01/2012","12/31/2012"
"330285","SPP_1","0.94",,"01/01/2012","12/31/2012"
"330286","SPP_1","1.05",,"01/01/2012","12/31/2012"
"330304","SPP_1","1.03",,"01/01/2012","12/31/2012"
"330306","SPP_1","1.03",,"01/01/2012","12/31/2012"
"330307","SPP_1","0.88",,"01/01/2012","12/31/2012"
"330331","SPP_1","1.05",,"01/01/2012","12/31/2012"
"330332","SPP_1","1.10",,"01/01/2012","12/31/2012"
"330340","SPP_1","0.95",,"01/01/2012","12/31/2012"
"330350","SPP_1","0.96",,"01/01/2012","12/31/2012"
"330353","SPP_1","1.05",,"01/01/2012","12/31/2012"
"330372","SPP_1","1.08",,"01/01/2012","12/31/2012"
"330385","SPP_1","0.91",,"01/01/2012","12/31/2012"
"330386","SPP_1","1.04",,"01/01/2012","12/31/2012"
"330393","SPP_1","0.98",,"01/01/2012","12/31/2012"
"330394","SPP_1","0.93",,"01/01/2012","12/31/2012"
"330395","SPP_1","1.00",,"01/01/2012","12/31/2012"
"330396","SPP_1","0.94",,"01/01/2012","12/31/2012"
"330397","SPP_1","0.97",,"01/01/2012","12/31/2012"
"330399","SPP_1","0.91",,"01/01/2012","12/31/2012"
"330401","SPP_1","1.05",,"01/01/2012","12/31/2012"
"330403","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"330406","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"340001","SPP_1","0.95",,"01/01/2012","12/31/2012"
"340002","SPP_1","0.99",,"01/01/2012","12/31/2012"
"340003","SPP_1","0.96",,"01/01/2012","12/31/2012"
"340004","SPP_1","0.98",,"01/01/2012","12/31/2012"
"340008","SPP_1","0.87",,"01/01/2012","12/31/2012"
"340010","SPP_1","0.98",,"01/01/2012","12/31/2012"
"340011","SPP_1","0.89",,"01/01/2012","12/31/2012"
"340013","SPP_1","0.93",,"01/01/2012","12/31/2012"
"340014","SPP_1","0.97",,"01/01/2012","12/31/2012"
"340015","SPP_1","0.99",,"01/01/2012","12/31/2012"
"340016","SPP_1","0.96",,"01/01/2012","12/31/2012"
"340017","SPP_1","0.97",,"01/01/2012","12/31/2012"
"340020","SPP_1","0.94",,"01/01/2012","12/31/2012"
"340021","SPP_1","0.94",,"01/01/2012","12/31/2012"
"340023","SPP_1","0.97",,"01/01/2012","12/31/2012"
"340024","SPP_1","0.87",,"01/01/2012","12/31/2012"
"340027","SPP_1","0.95",,"01/01/2012","12/31/2012"
"340028","SPP_1","0.94",,"01/01/2012","12/31/2012"
"340030","SPP_1","0.95",,"01/01/2012","12/31/2012"
"340032","SPP_1","0.93",,"01/01/2012","12/31/2012"
"340036","SPP_1","1.05",,"01/01/2012","12/31/2012"
"340037","SPP_1","0.88",,"01/01/2012","12/31/2012"
"340039","SPP_1","0.93",,"01/01/2012","12/31/2012"
"340040","SPP_1","0.94",,"01/01/2012","12/31/2012"
"340041","SPP_1","1.03",,"01/01/2012","12/31/2012"
"340042","SPP_1","0.97",,"01/01/2012","12/31/2012"
"340047","SPP_1","0.95",,"01/01/2012","12/31/2012"
"340049","SPP_1","0.93",,"01/01/2012","12/31/2012"
"340050","SPP_1","0.92",,"01/01/2012","12/31/2012"
"340051","SPP_1","0.95",,"01/01/2012","12/31/2012"
"340053","SPP_1","0.99",,"01/01/2012","12/31/2012"
"340060","SPP_1","0.88",,"01/01/2012","12/31/2012"
"340061","SPP_1","0.93",,"01/01/2012","12/31/2012"
"340064","SPP_1","0.95",,"01/01/2012","12/31/2012"
"340068","SPP_1","0.98",,"01/01/2012","12/31/2012"
"340069","SPP_1","1.00",,"01/01/2012","12/31/2012"
"340070","SPP_1","0.93",,"01/01/2012","12/31/2012"
"340071","SPP_1","0.93",,"01/01/2012","12/31/2012"
"340073","SPP_1","0.99",,"01/01/2012","12/31/2012"
"340075","SPP_1","0.92",,"01/01/2012","12/31/2012"
"340084","SPP_1","0.94",,"01/01/2012","12/31/2012"
"340085","SPP_1","0.96",,"01/01/2012","12/31/2012"
"340087","SPP_1","0.97",,"01/01/2012","12/31/2012"
"340090","SPP_1","0.97",,"01/01/2012","12/31/2012"
"340091","SPP_1","0.96",,"01/01/2012","12/31/2012"
"340096","SPP_1","0.92",,"01/01/2012","12/31/2012"
"340097","SPP_1","0.93",,"01/01/2012","12/31/2012"
"340098","SPP_1","0.95",,"01/01/2012","12/31/2012"
"340099","SPP_1","0.91",,"01/01/2012","12/31/2012"
"340106","SPP_1","0.85",,"01/01/2012","12/31/2012"
"340107","SPP_1","0.92",,"01/01/2012","12/31/2012"
"340109","SPP_1","0.91",,"01/01/2012","12/31/2012"
"340113","SPP_1","0.99",,"01/01/2012","12/31/2012"
"340114","SPP_1","0.94",,"01/01/2012","12/31/2012"
"340115","SPP_1","0.92",,"01/01/2012","12/31/2012"
"340116","SPP_1","0.97",,"01/01/2012","12/31/2012"
"340119","SPP_1","0.90",,"01/01/2012","12/31/2012"
"340120","SPP_1","0.89",,"01/01/2012","12/31/2012"
"340123","SPP_1","0.96",,"01/01/2012","12/31/2012"
"340126","SPP_1","0.98",,"01/01/2012","12/31/2012"
"340127","SPP_1","0.89",,"01/01/2012","12/31/2012"
"340129","SPP_1","0.94",,"01/01/2012","12/31/2012"
"340130","SPP_1","0.97",,"01/01/2012","12/31/2012"
"340131","SPP_1","0.90",,"01/01/2012","12/31/2012"
"340132","SPP_1","0.92",,"01/01/2012","12/31/2012"
"340133","SPP_1","0.89",,"01/01/2012","12/31/2012"
"340141","SPP_1","0.96",,"01/01/2012","12/31/2012"
"340142","SPP_1","0.91",,"01/01/2012","12/31/2012"
"340143","SPP_1","0.99",,"01/01/2012","12/31/2012"
"340144","SPP_1","0.91",,"01/01/2012","12/31/2012"
"340145","SPP_1","1.00",,"01/01/2012","12/31/2012"
"340147","SPP_1","0.98",,"01/01/2012","12/31/2012"
"340148","SPP_1","0.93",,"01/01/2012","12/31/2012"
"340151","SPP_1","0.99",,"01/01/2012","12/31/2012"
"340153","SPP_1","0.96",,"01/01/2012","12/31/2012"
"340155","SPP_1","0.97",,"01/01/2012","12/31/2012"
"340156","SPP_1","0.70",,"01/01/2012","12/31/2012"
"340158","SPP_1","0.94",,"01/01/2012","12/31/2012"
"340159","SPP_1","0.89",,"01/01/2012","12/31/2012"
"340160","SPP_1","0.88",,"01/01/2012","12/31/2012"
"340166","SPP_1","0.98",,"01/01/2012","12/31/2012"
"340171","SPP_1","0.94",,"01/01/2012","12/31/2012"
"340173","SPP_1","0.96",,"01/01/2012","12/31/2012"
"340183","SPP_1","0.98",,"01/01/2012","12/31/2012"
"340184","SPP_1","0.93",,"01/01/2012","12/31/2012"
"340186","SPP_1","0.94",,"01/01/2012","12/31/2012"
"350002","SPP_1","0.90",,"01/01/2012","12/31/2012"
"350006","SPP_1","0.94",,"01/01/2012","12/31/2012"
"350011","SPP_1","0.97",,"01/01/2012","12/31/2012"
"350015","SPP_1","0.92",,"01/01/2012","12/31/2012"
"350019","SPP_1","0.96",,"01/01/2012","12/31/2012"
"350063","SPP_1","0.67",,"01/01/2012","12/31/2012"
"350070","SPP_1","0.99",,"01/01/2012","12/31/2012"
"360001","SPP_1","0.96",,"01/01/2012","12/31/2012"
"360002","SPP_1","0.94",,"01/01/2012","12/31/2012"
"360003","SPP_1","1.00",,"01/01/2012","12/31/2012"
"360006","SPP_1","1.00",,"01/01/2012","12/31/2012"
"360008","SPP_1","1.05",,"01/01/2012","12/31/2012"
"360009","SPP_1","1.00",,"01/01/2012","12/31/2012"
"360010","SPP_1","1.02",,"01/01/2012","12/31/2012"
"360011","SPP_1","0.98",,"01/01/2012","12/31/2012"
"360012","SPP_1","1.02",,"01/01/2012","12/31/2012"
"360013","SPP_1","1.13",,"01/01/2012","12/31/2012"
"360014","SPP_1","1.00",,"01/01/2012","12/31/2012"
"360016","SPP_1","0.96",,"01/01/2012","12/31/2012"
"360017","SPP_1","0.98",,"01/01/2012","12/31/2012"
"360019","SPP_1","0.98",,"01/01/2012","12/31/2012"
"360020","SPP_1","1.02",,"01/01/2012","12/31/2012"
"360025","SPP_1","1.05",,"01/01/2012","12/31/2012"
"360026","SPP_1","0.97",,"01/01/2012","12/31/2012"
"360027","SPP_1","1.05",,"01/01/2012","12/31/2012"
"360029","SPP_1","1.00",,"01/01/2012","12/31/2012"
"360032","SPP_1","0.93",,"01/01/2012","12/31/2012"
"360035","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360036","SPP_1","0.95",,"01/01/2012","12/31/2012"
"360037","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360039","SPP_1","0.94",,"01/01/2012","12/31/2012"
"360040","SPP_1","1.03",,"01/01/2012","12/31/2012"
"360041","SPP_1","1.11",,"01/01/2012","12/31/2012"
"360044","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360046","SPP_1","0.96",,"01/01/2012","12/31/2012"
"360048","SPP_1","1.04",,"01/01/2012","12/31/2012"
"360051","SPP_1","1.03",,"01/01/2012","12/31/2012"
"360052","SPP_1","1.04",,"01/01/2012","12/31/2012"
"360054","SPP_1","1.07",,"01/01/2012","12/31/2012"
"360055","SPP_1","1.02",,"01/01/2012","12/31/2012"
"360056","SPP_1","0.99",,"01/01/2012","12/31/2012"
"360058","SPP_1","1.10",,"01/01/2012","12/31/2012"
"360059","SPP_1","0.98",,"01/01/2012","12/31/2012"
"360064","SPP_1","1.06",,"01/01/2012","12/31/2012"
"360065","SPP_1","1.00",,"01/01/2012","12/31/2012"
"360066","SPP_1","1.00",,"01/01/2012","12/31/2012"
"360068","SPP_1","1.00",,"01/01/2012","12/31/2012"
"360070","SPP_1","1.08",,"01/01/2012","12/31/2012"
"360071","SPP_1","0.96",,"01/01/2012","12/31/2012"
"360072","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360074","SPP_1","1.06",,"01/01/2012","12/31/2012"
"360075","SPP_1","1.07",,"01/01/2012","12/31/2012"
"360076","SPP_1","1.02",,"01/01/2012","12/31/2012"
"360077","SPP_1","1.03",,"01/01/2012","12/31/2012"
"360078","SPP_1","0.97",,"01/01/2012","12/31/2012"
"360079","SPP_1","1.02",,"01/01/2012","12/31/2012"
"360080","SPP_1","1.06",,"01/01/2012","12/31/2012"
"360081","SPP_1","1.03",,"01/01/2012","12/31/2012"
"360082","SPP_1","1.10",,"01/01/2012","12/31/2012"
"360084","SPP_1","1.02",,"01/01/2012","12/31/2012"
"360085","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360086","SPP_1","1.06",,"01/01/2012","12/31/2012"
"360087","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360089","SPP_1","0.87",,"01/01/2012","12/31/2012"
"360090","SPP_1","0.97",,"01/01/2012","12/31/2012"
"360091","SPP_1","1.04",,"01/01/2012","12/31/2012"
"360092","SPP_1","0.99",,"01/01/2012","12/31/2012"
"360095","SPP_1","0.97",,"01/01/2012","12/31/2012"
"360096","SPP_1","0.98",,"01/01/2012","12/31/2012"
"360098","SPP_1","1.03",,"01/01/2012","12/31/2012"
"360107","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360109","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360112","SPP_1","1.03",,"01/01/2012","12/31/2012"
"360116","SPP_1","0.99",,"01/01/2012","12/31/2012"
"360118","SPP_1","1.06",,"01/01/2012","12/31/2012"
"360121","SPP_1","1.12",,"01/01/2012","12/31/2012"
"360123","SPP_1","1.02",,"01/01/2012","12/31/2012"
"360125","SPP_1","0.99",,"01/01/2012","12/31/2012"
"360131","SPP_1","1.07",,"01/01/2012","12/31/2012"
"360132","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360133","SPP_1","0.98",,"01/01/2012","12/31/2012"
"360134","SPP_1","0.98",,"01/01/2012","12/31/2012"
"360137","SPP_1","1.00",,"01/01/2012","12/31/2012"
"360141","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360143","SPP_1","1.07",,"01/01/2012","12/31/2012"
"360144","SPP_1","1.07",,"01/01/2012","12/31/2012"
"360145","SPP_1","1.03",,"01/01/2012","12/31/2012"
"360147","SPP_1","1.03",,"01/01/2012","12/31/2012"
"360148","SPP_1","1.02",,"01/01/2012","12/31/2012"
"360150","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360151","SPP_1","1.04",,"01/01/2012","12/31/2012"
"360152","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360153","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360155","SPP_1","1.04",,"01/01/2012","12/31/2012"
"360156","SPP_1","1.00",,"01/01/2012","12/31/2012"
"360159","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360161","SPP_1","1.06",,"01/01/2012","12/31/2012"
"360163","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360170","SPP_1","1.02",,"01/01/2012","12/31/2012"
"360172","SPP_1","1.09",,"01/01/2012","12/31/2012"
"360174","SPP_1","1.03",,"01/01/2012","12/31/2012"
"360175","SPP_1","0.94",,"01/01/2012","12/31/2012"
"360179","SPP_1","1.02",,"01/01/2012","12/31/2012"
"360180","SPP_1","0.99",,"01/01/2012","12/31/2012"
"360185","SPP_1","1.03",,"01/01/2012","12/31/2012"
"360189","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360192","SPP_1","1.00",,"01/01/2012","12/31/2012"
"360195","SPP_1","1.06",,"01/01/2012","12/31/2012"
"360197","SPP_1","1.02",,"01/01/2012","12/31/2012"
"360203","SPP_1","0.99",,"01/01/2012","12/31/2012"
"360210","SPP_1","0.99",,"01/01/2012","12/31/2012"
"360211","SPP_1","1.17",,"01/01/2012","12/31/2012"
"360212","SPP_1","1.08",,"01/01/2012","12/31/2012"
"360218","SPP_1","0.93",,"01/01/2012","12/31/2012"
"360230","SPP_1","1.02",,"01/01/2012","12/31/2012"
"360234","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360236","SPP_1","0.95",,"01/01/2012","12/31/2012"
"360239","SPP_1","0.98",,"01/01/2012","12/31/2012"
"360245","SPP_1","0.85",,"01/01/2012","12/31/2012"
"360259","SPP_1","1.02",,"01/01/2012","12/31/2012"
"360261","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"360262","SPP_1","1.04",,"01/01/2012","12/31/2012"
"360263","SPP_1","0.93",,"01/01/2012","12/31/2012"
"360266","SPP_1","0.91",,"01/01/2012","12/31/2012"
"360270","SPP_1","1.04",,"01/01/2012","12/31/2012"
"360274","SPP_1","1.16",,"01/01/2012","12/31/2012"
"360276","SPP_1","1.06",,"01/01/2012","12/31/2012"
"360348","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360351","SPP_1","0.94",,"01/01/2012","12/31/2012"
"360352","SPP_1","1.00",,"01/01/2012","12/31/2012"
"360354","SPP_1","1.01",,"01/01/2012","12/31/2012"
"360355","SPP_1","0.99",,"01/01/2012","12/31/2012"
"360358","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"360359","SPP_1","1.00",,"01/01/2012","12/31/2012"
"360360","SPP_1","0.99",,"01/01/2012","12/31/2012"
"370001","SPP_1","0.97",,"01/01/2012","12/31/2012"
