"prvdr_id","msr_cd","scr","footnote"
"510070","HAI_2_SIR","0.34",""
"510070","HAI_2_ELIGCASES","2.961",""
"510070","HAI_2_NUMERATOR","1",""
"510070","HAI_2_DEVICEDAYS","1277",""
"510070","HAI_2_CI_UPPER","1.882",""
"510070","HAI_2_CI_LOWER","0.009",""
"510070","HAI_3_SIR","Not Available","5"
"510070","HAI_3_ELIGCASES","0.550","5"
"510070","HAI_3_NUMERATOR","1","5"
"510070","HAI_3_PROCDAYS","17","5"
"510070","HAI_3_CI_UPPER",,"5"
"510070","HAI_3_CI_LOWER",,"5"
"510070","HAI_4_SIR","Not Available","5"
"510070","HAI_4_ELIGCASES","0.171","5"
"510070","HAI_4_NUMERATOR","1","5"
"510070","HAI_4_PROCDAYS","15","5"
"510070","HAI_4_CI_UPPER",,"5"
"510070","HAI_4_CI_LOWER",,"5"
"520034","HAI_1_SIR","Not Available","5"
"520034","HAI_1_ELIGCASES","0.277","5"
"520034","HAI_1_NUMERATOR","0","5"
"520034","HAI_1_DEVICEDAYS","Not Available","4"
"520034","HAI_1_CI_UPPER",,"5"
"520034","HAI_1_CI_LOWER",,"5"
"520034","HAI_2_SIR","Not Available","5"
"520034","HAI_2_ELIGCASES","0.140","5"
"520034","HAI_2_NUMERATOR","0","5"
"520034","HAI_2_DEVICEDAYS","70","5"
"520034","HAI_2_CI_UPPER",,"5"
"520034","HAI_2_CI_LOWER",,"5"
"520034","HAI_3_SIR","Not Available","5"
"520034","HAI_3_ELIGCASES","0.052","5"
"520034","HAI_3_NUMERATOR","0","5"
"520034","HAI_3_PROCDAYS","2","5"
"520034","HAI_3_CI_UPPER",,"5"
"520034","HAI_3_CI_LOWER",,"5"
"520034","HAI_4_SIR","Not Available","5"
"520034","HAI_4_ELIGCASES","0.017","5"
"520034","HAI_4_NUMERATOR","0","5"
"520034","HAI_4_PROCDAYS","2","5"
"520034","HAI_4_CI_UPPER",,"5"
"520034","HAI_4_CI_LOWER",,"5"
"520037","HAI_1_SIR","0.97",""
"520037","HAI_1_ELIGCASES","13.420",""
"520037","HAI_1_NUMERATOR","13",""
"520037","HAI_1_DEVICEDAYS","Not Available","4"
"520037","HAI_1_CI_UPPER","1.657",""
"520037","HAI_1_CI_LOWER","0.516",""
"520037","HAI_2_SIR","2.12",""
"520037","HAI_2_ELIGCASES","3.294",""
"520037","HAI_2_NUMERATOR","7",""
"520037","HAI_2_DEVICEDAYS","1421",""
"520037","HAI_2_CI_UPPER","4.378",""
"520037","HAI_2_CI_LOWER","0.854",""
"520037","HAI_3_SIR","0.61",""
"520037","HAI_3_ELIGCASES","1.642",""
"520037","HAI_3_NUMERATOR","1",""
"520037","HAI_3_PROCDAYS","52",""
"520037","HAI_3_CI_UPPER","3.393",""
"520037","HAI_3_CI_LOWER","0.015",""
"520037","HAI_4_SIR","Not Available","5"
"520037","HAI_4_ELIGCASES","0.427","5"
"520037","HAI_4_NUMERATOR","0","5"
"520037","HAI_4_PROCDAYS","46","5"
"520037","HAI_4_CI_UPPER",,"5"
"520037","HAI_4_CI_LOWER",,"5"
"520038","HAI_1_SIR","Not Available","5"
"520038","HAI_1_ELIGCASES","0.292","5"
"520038","HAI_1_NUMERATOR","0","5"
"520038","HAI_1_DEVICEDAYS","Not Available","4"
"520038","HAI_1_CI_UPPER",,"5"
"520038","HAI_1_CI_LOWER",,"5"
"520038","HAI_2_SIR","Not Available","5"
"520038","HAI_2_ELIGCASES","0.159","5"
"520038","HAI_2_NUMERATOR","0","5"
"520038","HAI_2_DEVICEDAYS","122","5"
"520038","HAI_2_CI_UPPER",,"5"
"520038","HAI_2_CI_LOWER",,"5"
"520038","HAI_3_SIR","Not Available","5"
"520038","HAI_3_ELIGCASES","0.186","5"
"520038","HAI_3_NUMERATOR","0","5"
"520038","HAI_3_PROCDAYS","6","5"
"520038","HAI_3_CI_UPPER",,"5"
"520038","HAI_3_CI_LOWER",,"5"
"520038","HAI_4_SIR","Not Available","5"
"520038","HAI_4_ELIGCASES","0.007","5"
"520038","HAI_4_NUMERATOR","0","5"
"520038","HAI_4_PROCDAYS","1","5"
"520038","HAI_4_CI_UPPER",,"5"
"520038","HAI_4_CI_LOWER",,"5"
"151330","HAI_1_SIR","Not Available","5"
"151330","HAI_1_ELIGCASES","Not Available","5"
"151330","HAI_1_NUMERATOR","Not Available","5"
"151330","HAI_1_DEVICEDAYS","Not Available","4"
"151330","HAI_1_CI_UPPER",,"5"
"151330","HAI_1_CI_LOWER",,"5"
"151330","HAI_2_SIR","Not Available","5"
"151330","HAI_2_ELIGCASES","Not Available","5"
"151330","HAI_2_NUMERATOR","Not Available","5"
"151330","HAI_2_DEVICEDAYS","Not Available","5"
"151330","HAI_2_CI_UPPER",,"5"
"151330","HAI_2_CI_LOWER",,"5"
"151330","HAI_3_SIR","Not Available","5"
"151330","HAI_3_ELIGCASES","Not Available","5"
"151330","HAI_3_NUMERATOR","Not Available","5"
"151330","HAI_3_PROCDAYS","Not Available","5"
"151330","HAI_3_CI_UPPER",,"5"
"151330","HAI_3_CI_LOWER",,"5"
"151330","HAI_4_SIR","Not Available","5"
"151330","HAI_4_ELIGCASES","Not Available","5"
"151330","HAI_4_NUMERATOR","Not Available","5"
"151330","HAI_4_PROCDAYS","Not Available","5"
"151330","HAI_4_CI_UPPER",,"5"
"151330","HAI_4_CI_LOWER",,"5"
"151332","HAI_1_SIR","Not Available","5"
"151332","HAI_1_ELIGCASES","0.012","5"
"151332","HAI_1_NUMERATOR","0","5"
"151332","HAI_1_DEVICEDAYS","Not Available","4"
"151332","HAI_1_CI_UPPER",,"5"
"151332","HAI_1_CI_LOWER",,"5"
"151332","HAI_2_SIR","Not Available","5"
"151332","HAI_2_ELIGCASES","0.010","5"
"151332","HAI_2_NUMERATOR","0","5"
"151332","HAI_2_DEVICEDAYS","8","5"
"151332","HAI_2_CI_UPPER",,"5"
"151332","HAI_2_CI_LOWER",,"5"
"151332","HAI_3_SIR","Not Available","5"
"151332","HAI_3_ELIGCASES","Not Available","5"
"151332","HAI_3_NUMERATOR","Not Available","5"
"151332","HAI_3_PROCDAYS","Not Available","5"
"151332","HAI_3_CI_UPPER",,"5"
"151332","HAI_3_CI_LOWER",,"5"
"151332","HAI_4_SIR","Not Available","5"
"151332","HAI_4_ELIGCASES","Not Available","5"
"151332","HAI_4_NUMERATOR","Not Available","5"
"151332","HAI_4_PROCDAYS","Not Available","5"
"151332","HAI_4_CI_UPPER",,"5"
"151332","HAI_4_CI_LOWER",,"5"
"520049","HAI_1_SIR","0.45",""
"520049","HAI_1_ELIGCASES","2.224",""
"520049","HAI_1_NUMERATOR","1",""
"520049","HAI_1_DEVICEDAYS","Not Available","4"
"520049","HAI_1_CI_UPPER","2.505",""
"520049","HAI_1_CI_LOWER","0.011",""
"520049","HAI_2_SIR","Not Available","5"
"520049","HAI_2_ELIGCASES","0.590","5"
"520049","HAI_2_NUMERATOR","1","5"
"520049","HAI_2_DEVICEDAYS","492","5"
"520049","HAI_2_CI_UPPER",,"5"
"520049","HAI_2_CI_LOWER",,"5"
"520049","HAI_3_SIR","Not Available","5"
"520049","HAI_3_ELIGCASES","0.834","5"
"520049","HAI_3_NUMERATOR","2","5"
"520049","HAI_3_PROCDAYS","28","5"
"520049","HAI_3_CI_UPPER",,"5"
"520049","HAI_3_CI_LOWER",,"5"
"520049","HAI_4_SIR","Not Available","5"
"520049","HAI_4_ELIGCASES","0.090","5"
"520049","HAI_4_NUMERATOR","0","5"
"520049","HAI_4_PROCDAYS","12","5"
"520049","HAI_4_CI_UPPER",,"5"
"520049","HAI_4_CI_LOWER",,"5"
"520075","HAI_1_SIR","0.86",""
"520075","HAI_1_ELIGCASES","8.129",""
"520075","HAI_1_NUMERATOR","7",""
"520075","HAI_1_DEVICEDAYS","Not Available","4"
"520075","HAI_1_CI_UPPER","1.774",""
"520075","HAI_1_CI_LOWER","0.346",""
"520075","HAI_2_SIR","1.39",""
"520075","HAI_2_ELIGCASES","1.439",""
"520075","HAI_2_NUMERATOR","2",""
"520075","HAI_2_DEVICEDAYS","1142",""
"520075","HAI_2_CI_UPPER","5.021",""
"520075","HAI_2_CI_LOWER","0.168",""
"520075","HAI_3_SIR","Not Available","5"
"520075","HAI_3_ELIGCASES","0.560","5"
"520075","HAI_3_NUMERATOR","0","5"
"520075","HAI_3_PROCDAYS","20","5"
"520075","HAI_3_CI_UPPER",,"5"
"520075","HAI_3_CI_LOWER",,"5"
"520075","HAI_4_SIR","Not Available","5"
"520075","HAI_4_ELIGCASES","0.422","5"
"520075","HAI_4_NUMERATOR","2","5"
"520075","HAI_4_PROCDAYS","48","5"
"520075","HAI_4_CI_UPPER",,"5"
"520075","HAI_4_CI_LOWER",,"5"
"520097","HAI_1_SIR","Not Available","5"
"520097","HAI_1_ELIGCASES","0.604","5"
"520097","HAI_1_NUMERATOR","1","5"
"520097","HAI_1_DEVICEDAYS","Not Available","4"
"520097","HAI_1_CI_UPPER",,"5"
"520097","HAI_1_CI_LOWER",,"5"
"520097","HAI_2_SIR","Not Available","5"
"520097","HAI_2_ELIGCASES","0.293","5"
"520097","HAI_2_NUMERATOR","0","5"
"520097","HAI_2_DEVICEDAYS","225","5"
"520097","HAI_2_CI_UPPER",,"5"
"520097","HAI_2_CI_LOWER",,"5"
"520097","HAI_3_SIR","Not Available","5"
"520097","HAI_3_ELIGCASES","0.255","5"
"520097","HAI_3_NUMERATOR","0","5"
"520097","HAI_3_PROCDAYS","8","5"
"520097","HAI_3_CI_UPPER",,"5"
"520097","HAI_3_CI_LOWER",,"5"
"520097","HAI_4_SIR","Not Available","5"
"520097","HAI_4_ELIGCASES","0.026","5"
"520097","HAI_4_NUMERATOR","0","5"
"520097","HAI_4_PROCDAYS","4","5"
"520097","HAI_4_CI_UPPER",,"5"
"520097","HAI_4_CI_LOWER",,"5"
"241327","HAI_1_SIR","Not Available","5"
"241327","HAI_1_ELIGCASES","Not Available","5"
"241327","HAI_1_NUMERATOR","Not Available","5"
"241327","HAI_1_DEVICEDAYS","Not Available","4"
"241327","HAI_1_CI_UPPER",,"5"
"241327","HAI_1_CI_LOWER",,"5"
"241327","HAI_2_SIR","Not Available","5"
"241327","HAI_2_ELIGCASES","Not Available","5"
"241327","HAI_2_NUMERATOR","Not Available","5"
"241327","HAI_2_DEVICEDAYS","Not Available","5"
"241327","HAI_2_CI_UPPER",,"5"
"241327","HAI_2_CI_LOWER",,"5"
"241327","HAI_3_SIR","Not Available","5"
"241327","HAI_3_ELIGCASES","Not Available","5"
"241327","HAI_3_NUMERATOR","Not Available","5"
"241327","HAI_3_PROCDAYS","Not Available","5"
"241327","HAI_3_CI_UPPER",,"5"
"241327","HAI_3_CI_LOWER",,"5"
"241327","HAI_4_SIR","Not Available","5"
"241327","HAI_4_ELIGCASES","Not Available","5"
"241327","HAI_4_NUMERATOR","Not Available","5"
"241327","HAI_4_PROCDAYS","Not Available","5"
"241327","HAI_4_CI_UPPER",,"5"
"241327","HAI_4_CI_LOWER",,"5"
"241329","HAI_1_SIR","Not Available","5"
"241329","HAI_1_ELIGCASES","Not Available","5"
"241329","HAI_1_NUMERATOR","Not Available","5"
"241329","HAI_1_DEVICEDAYS","Not Available","4"
"241329","HAI_1_CI_UPPER",,"5"
"241329","HAI_1_CI_LOWER",,"5"
"241329","HAI_2_SIR","Not Available","5"
"241329","HAI_2_ELIGCASES","Not Available","5"
"241329","HAI_2_NUMERATOR","Not Available","5"
"241329","HAI_2_DEVICEDAYS","Not Available","5"
"241329","HAI_2_CI_UPPER",,"5"
"241329","HAI_2_CI_LOWER",,"5"
"241329","HAI_3_SIR","Not Available","5"
"241329","HAI_3_ELIGCASES","Not Available","5"
"241329","HAI_3_NUMERATOR","Not Available","5"
"241329","HAI_3_PROCDAYS","Not Available","5"
"241329","HAI_3_CI_UPPER",,"5"
"241329","HAI_3_CI_LOWER",,"5"
"241329","HAI_4_SIR","Not Available","5"
"241329","HAI_4_ELIGCASES","Not Available","5"
"241329","HAI_4_NUMERATOR","Not Available","5"
"241329","HAI_4_PROCDAYS","Not Available","5"
"241329","HAI_4_CI_UPPER",,"5"
"241329","HAI_4_CI_LOWER",,"5"
"520189","HAI_1_SIR","2.04",""
"520189","HAI_1_ELIGCASES","1.474",""
"520189","HAI_1_NUMERATOR","3",""
"520189","HAI_1_DEVICEDAYS","Not Available","4"
"520189","HAI_1_CI_UPPER","5.948",""
"520189","HAI_1_CI_LOWER","0.420",""
"520189","HAI_2_SIR","Not Available","5"
"520189","HAI_2_ELIGCASES","0.385","5"
"520189","HAI_2_NUMERATOR","1","5"
"520189","HAI_2_DEVICEDAYS","296","5"
"520189","HAI_2_CI_UPPER",,"5"
"520189","HAI_2_CI_LOWER",,"5"
"520189","HAI_3_SIR","Not Available","5"
"520189","HAI_3_ELIGCASES","0.638","5"
"520189","HAI_3_NUMERATOR","0","5"
"520189","HAI_3_PROCDAYS","22","5"
"520189","HAI_3_CI_UPPER",,"5"
"520189","HAI_3_CI_LOWER",,"5"
"520189","HAI_4_SIR","Not Available","5"
"520189","HAI_4_ELIGCASES","0.159","5"
"520189","HAI_4_NUMERATOR","0","5"
"520189","HAI_4_PROCDAYS","20","5"
"520189","HAI_4_CI_UPPER",,"5"
"520189","HAI_4_CI_LOWER",,"5"
"521302","HAI_1_SIR","Not Available","5"
"521302","HAI_1_ELIGCASES","Not Available","5"
"521302","HAI_1_NUMERATOR","Not Available","5"
"521302","HAI_1_DEVICEDAYS","Not Available","4"
"521302","HAI_1_CI_UPPER",,"5"
"521302","HAI_1_CI_LOWER",,"5"
"521302","HAI_2_SIR","Not Available","5"
"521302","HAI_2_ELIGCASES","Not Available","5"
"521302","HAI_2_NUMERATOR","Not Available","5"
"521302","HAI_2_DEVICEDAYS","Not Available","5"
"521302","HAI_2_CI_UPPER",,"5"
"521302","HAI_2_CI_LOWER",,"5"
"521302","HAI_3_SIR","Not Available","5"
"521302","HAI_3_ELIGCASES","Not Available","5"
"521302","HAI_3_NUMERATOR","Not Available","5"
"521302","HAI_3_PROCDAYS","Not Available","5"
"521302","HAI_3_CI_UPPER",,"5"
"521302","HAI_3_CI_LOWER",,"5"
"521302","HAI_4_SIR","Not Available","5"
"521302","HAI_4_ELIGCASES","Not Available","5"
"521302","HAI_4_NUMERATOR","Not Available","5"
"521302","HAI_4_PROCDAYS","Not Available","5"
"521302","HAI_4_CI_UPPER",,"5"
"521302","HAI_4_CI_LOWER",,"5"
"241331","HAI_1_SIR","Not Available","5"
"241331","HAI_1_ELIGCASES","Not Available","5"
"241331","HAI_1_NUMERATOR","Not Available","5"
"241331","HAI_1_DEVICEDAYS","Not Available","4"
"241331","HAI_1_CI_UPPER",,"5"
"241331","HAI_1_CI_LOWER",,"5"
"241331","HAI_2_SIR","Not Available","5"
"241331","HAI_2_ELIGCASES","Not Available","5"
"241331","HAI_2_NUMERATOR","Not Available","5"
"241331","HAI_2_DEVICEDAYS","Not Available","5"
"241331","HAI_2_CI_UPPER",,"5"
"241331","HAI_2_CI_LOWER",,"5"
"241331","HAI_3_SIR","Not Available","5"
"241331","HAI_3_ELIGCASES","Not Available","5"
"241331","HAI_3_NUMERATOR","Not Available","5"
"241331","HAI_3_PROCDAYS","Not Available","5"
"241331","HAI_3_CI_UPPER",,"5"
"241331","HAI_3_CI_LOWER",,"5"
"241331","HAI_4_SIR","Not Available","5"
"241331","HAI_4_ELIGCASES","Not Available","5"
"241331","HAI_4_NUMERATOR","Not Available","5"
"241331","HAI_4_PROCDAYS","Not Available","5"
"241331","HAI_4_CI_UPPER",,"5"
"241331","HAI_4_CI_LOWER",,"5"
"161335","HAI_1_SIR","Not Available","5"
"161335","HAI_1_ELIGCASES","Not Available","5"
"161335","HAI_1_NUMERATOR","Not Available","5"
"161335","HAI_1_DEVICEDAYS","Not Available","4"
"161335","HAI_1_CI_UPPER",,"5"
"161335","HAI_1_CI_LOWER",,"5"
"161335","HAI_2_SIR","Not Available","5"
"161335","HAI_2_ELIGCASES","Not Available","5"
"161335","HAI_2_NUMERATOR","Not Available","5"
"161335","HAI_2_DEVICEDAYS","Not Available","5"
"161335","HAI_2_CI_UPPER",,"5"
"161335","HAI_2_CI_LOWER",,"5"
"161335","HAI_3_SIR","Not Available","5"
"161335","HAI_3_ELIGCASES","Not Available","5"
"161335","HAI_3_NUMERATOR","Not Available","5"
"161335","HAI_3_PROCDAYS","Not Available","5"
"161335","HAI_3_CI_UPPER",,"5"
"161335","HAI_3_CI_LOWER",,"5"
"161335","HAI_4_SIR","Not Available","5"
"161335","HAI_4_ELIGCASES","Not Available","5"
"161335","HAI_4_NUMERATOR","Not Available","5"
"161335","HAI_4_PROCDAYS","Not Available","5"
"161335","HAI_4_CI_UPPER",,"5"
"161335","HAI_4_CI_LOWER",,"5"
"391309","HAI_1_SIR","Not Available","14"
"391309","HAI_1_ELIGCASES","Not Available","14"
"391309","HAI_1_NUMERATOR","Not Available","14"
"391309","HAI_1_DEVICEDAYS","Not Available","4"
"391309","HAI_1_CI_UPPER",,"14"
"391309","HAI_1_CI_LOWER",,"14"
"391309","HAI_2_SIR","Not Available","5"
"391309","HAI_2_ELIGCASES","0.034","5"
"391309","HAI_2_NUMERATOR","0","5"
"391309","HAI_2_DEVICEDAYS","26","5"
"391309","HAI_2_CI_UPPER",,"5"
"391309","HAI_2_CI_LOWER",,"5"
"391309","HAI_3_SIR","Not Available","5"
"391309","HAI_3_ELIGCASES","Not Available","5"
"391309","HAI_3_NUMERATOR","Not Available","5"
"391309","HAI_3_PROCDAYS","0","5"
"391309","HAI_3_CI_UPPER",,"5"
"391309","HAI_3_CI_LOWER",,"5"
"391309","HAI_4_SIR","Not Available","5"
"391309","HAI_4_ELIGCASES","0.009","5"
"391309","HAI_4_NUMERATOR","0","5"
"391309","HAI_4_PROCDAYS","1","5"
"391309","HAI_4_CI_UPPER",,"5"
"391309","HAI_4_CI_LOWER",,"5"
"161372","HAI_1_SIR","Not Available","5"
"161372","HAI_1_ELIGCASES","Not Available","5"
"161372","HAI_1_NUMERATOR","Not Available","5"
"161372","HAI_1_DEVICEDAYS","Not Available","4"
"161372","HAI_1_CI_UPPER",,"5"
"161372","HAI_1_CI_LOWER",,"5"
"161372","HAI_2_SIR","Not Available","5"
"161372","HAI_2_ELIGCASES","Not Available","5"
"161372","HAI_2_NUMERATOR","Not Available","5"
"161372","HAI_2_DEVICEDAYS","Not Available","5"
"161372","HAI_2_CI_UPPER",,"5"
"161372","HAI_2_CI_LOWER",,"5"
"161372","HAI_3_SIR","Not Available","5"
"161372","HAI_3_ELIGCASES","Not Available","5"
"161372","HAI_3_NUMERATOR","Not Available","5"
"161372","HAI_3_PROCDAYS","Not Available","5"
"161372","HAI_3_CI_UPPER",,"5"
"161372","HAI_3_CI_LOWER",,"5"
"161372","HAI_4_SIR","Not Available","5"
"161372","HAI_4_ELIGCASES","Not Available","5"
"161372","HAI_4_NUMERATOR","Not Available","5"
"161372","HAI_4_PROCDAYS","Not Available","5"
"161372","HAI_4_CI_UPPER",,"5"
"161372","HAI_4_CI_LOWER",,"5"
"190270","HAI_1_SIR","Not Available","15"
"190270","HAI_1_ELIGCASES","Not Available","15"
"190270","HAI_1_NUMERATOR","Not Available","15"
"190270","HAI_1_DEVICEDAYS","Not Available","4"
"190270","HAI_1_CI_UPPER",,"15"
"190270","HAI_1_CI_LOWER",,"15"
"190270","HAI_2_SIR","Not Available","15"
"190270","HAI_2_ELIGCASES","Not Available","15"
"190270","HAI_2_NUMERATOR","Not Available","15"
"190270","HAI_2_DEVICEDAYS","0","15"
"190270","HAI_2_CI_UPPER",,"15"
"190270","HAI_2_CI_LOWER",,"15"
"190270","HAI_3_SIR","Not Available","5"
"190270","HAI_3_ELIGCASES","Not Available","5"
"190270","HAI_3_NUMERATOR","Not Available","5"
"190270","HAI_3_PROCDAYS","0","5"
"190270","HAI_3_CI_UPPER",,"5"
"190270","HAI_3_CI_LOWER",,"5"
"190270","HAI_4_SIR","Not Available","5"
"190270","HAI_4_ELIGCASES","0.037","5"
"190270","HAI_4_NUMERATOR","1","5"
"190270","HAI_4_PROCDAYS","10","5"
"190270","HAI_4_CI_UPPER",,"5"
"190270","HAI_4_CI_LOWER",,"5"
"371333","HAI_1_SIR","Not Available","5"
"371333","HAI_1_ELIGCASES","Not Available","5"
"371333","HAI_1_NUMERATOR","Not Available","5"
"371333","HAI_1_DEVICEDAYS","Not Available","4"
"371333","HAI_1_CI_UPPER",,"5"
"371333","HAI_1_CI_LOWER",,"5"
"371333","HAI_2_SIR","Not Available","5"
"371333","HAI_2_ELIGCASES","Not Available","5"
"371333","HAI_2_NUMERATOR","Not Available","5"
"371333","HAI_2_DEVICEDAYS","Not Available","5"
"371333","HAI_2_CI_UPPER",,"5"
"371333","HAI_2_CI_LOWER",,"5"
"371333","HAI_3_SIR","Not Available","5"
"371333","HAI_3_ELIGCASES","Not Available","5"
"371333","HAI_3_NUMERATOR","Not Available","5"
"371333","HAI_3_PROCDAYS","Not Available","5"
"371333","HAI_3_CI_UPPER",,"5"
"371333","HAI_3_CI_LOWER",,"5"
"371333","HAI_4_SIR","Not Available","5"
"371333","HAI_4_ELIGCASES","Not Available","5"
"371333","HAI_4_NUMERATOR","Not Available","5"
"371333","HAI_4_PROCDAYS","Not Available","5"
"371333","HAI_4_CI_UPPER",,"5"
"371333","HAI_4_CI_LOWER",,"5"
"451369","HAI_1_SIR","Not Available","5"
"451369","HAI_1_ELIGCASES","0.018","5"
"451369","HAI_1_NUMERATOR","0","5"
"451369","HAI_1_DEVICEDAYS","Not Available","4"
"451369","HAI_1_CI_UPPER",,"5"
"451369","HAI_1_CI_LOWER",,"5"
"451369","HAI_2_SIR","Not Available","5"
"451369","HAI_2_ELIGCASES","0.022","5"
"451369","HAI_2_NUMERATOR","0","5"
"451369","HAI_2_DEVICEDAYS","17","5"
"451369","HAI_2_CI_UPPER",,"5"
"451369","HAI_2_CI_LOWER",,"5"
"451369","HAI_3_SIR","Not Available","5"
"451369","HAI_3_ELIGCASES","Not Available","5"
"451369","HAI_3_NUMERATOR","Not Available","5"
"451369","HAI_3_PROCDAYS","0","5"
"451369","HAI_3_CI_UPPER",,"5"
"451369","HAI_3_CI_LOWER",,"5"
"451369","HAI_4_SIR","Not Available","5"
"451369","HAI_4_ELIGCASES","0.017","5"
"451369","HAI_4_NUMERATOR","0","5"
"451369","HAI_4_PROCDAYS","2","5"
"451369","HAI_4_CI_UPPER",,"5"
"451369","HAI_4_CI_LOWER",,"5"
"151334","HAI_1_SIR","Not Available","5"
"151334","HAI_1_ELIGCASES","0.005","5"
"151334","HAI_1_NUMERATOR","0","5"
"151334","HAI_1_DEVICEDAYS","Not Available","4"
"151334","HAI_1_CI_UPPER",,"5"
"151334","HAI_1_CI_LOWER",,"5"
"151334","HAI_2_SIR","Not Available","5"
"151334","HAI_2_ELIGCASES","0.072","5"
"151334","HAI_2_NUMERATOR","0","5"
"151334","HAI_2_DEVICEDAYS","55","5"
"151334","HAI_2_CI_UPPER",,"5"
"151334","HAI_2_CI_LOWER",,"5"
"151334","HAI_3_SIR","Not Available","5"
"151334","HAI_3_ELIGCASES","Not Available","5"
"151334","HAI_3_NUMERATOR","Not Available","5"
"151334","HAI_3_PROCDAYS","Not Available","5"
"151334","HAI_3_CI_UPPER",,"5"
"151334","HAI_3_CI_LOWER",,"5"
"151334","HAI_4_SIR","Not Available","5"
"151334","HAI_4_ELIGCASES","Not Available","5"
"151334","HAI_4_NUMERATOR","Not Available","5"
"151334","HAI_4_PROCDAYS","Not Available","5"
"151334","HAI_4_CI_UPPER",,"5"
"151334","HAI_4_CI_LOWER",,"5"
"261332","HAI_1_SIR","Not Available","5"
"261332","HAI_1_ELIGCASES","Not Available","5"
"261332","HAI_1_NUMERATOR","Not Available","5"
"261332","HAI_1_DEVICEDAYS","Not Available","4"
"261332","HAI_1_CI_UPPER",,"5"
"261332","HAI_1_CI_LOWER",,"5"
"261332","HAI_2_SIR","Not Available","5"
"261332","HAI_2_ELIGCASES","Not Available","5"
"261332","HAI_2_NUMERATOR","Not Available","5"
"261332","HAI_2_DEVICEDAYS","Not Available","5"
"261332","HAI_2_CI_UPPER",,"5"
"261332","HAI_2_CI_LOWER",,"5"
"261332","HAI_3_SIR","Not Available","5"
"261332","HAI_3_ELIGCASES","Not Available","5"
"261332","HAI_3_NUMERATOR","Not Available","5"
"261332","HAI_3_PROCDAYS","Not Available","5"
"261332","HAI_3_CI_UPPER",,"5"
"261332","HAI_3_CI_LOWER",,"5"
"261332","HAI_4_SIR","Not Available","5"
"261332","HAI_4_ELIGCASES","Not Available","5"
"261332","HAI_4_NUMERATOR","Not Available","5"
"261332","HAI_4_PROCDAYS","Not Available","5"
"261332","HAI_4_CI_UPPER",,"5"
"261332","HAI_4_CI_LOWER",,"5"
"330005","HAI_1_SIR","0.72",""
"330005","HAI_1_ELIGCASES","42.890",""
"330005","HAI_1_NUMERATOR","31",""
"330005","HAI_1_DEVICEDAYS","Not Available","4"
"330005","HAI_1_CI_UPPER","1.026",""
"330005","HAI_1_CI_LOWER","0.491",""
"330005","HAI_2_SIR","1.33",""
"330005","HAI_2_ELIGCASES","10.541",""
"330005","HAI_2_NUMERATOR","14",""
"330005","HAI_2_DEVICEDAYS","4577",""
"330005","HAI_2_CI_UPPER","2.228",""
"330005","HAI_2_CI_LOWER","0.726",""
"330005","HAI_3_SIR","1.80",""
"330005","HAI_3_ELIGCASES","3.889",""
"330005","HAI_3_NUMERATOR","7",""
"330005","HAI_3_PROCDAYS","131",""
"330005","HAI_3_CI_UPPER","3.709",""
"330005","HAI_3_CI_LOWER","0.724",""
"330005","HAI_4_SIR","1.99",""
"330005","HAI_4_ELIGCASES","1.505",""
"330005","HAI_4_NUMERATOR","3",""
"330005","HAI_4_PROCDAYS","185",""
"330005","HAI_4_CI_UPPER","5.825",""
"330005","HAI_4_CI_LOWER","0.411",""
"330013","HAI_1_SIR","0.30",""
"330013","HAI_1_ELIGCASES","50.329",""
"330013","HAI_1_NUMERATOR","15",""
"330013","HAI_1_DEVICEDAYS","Not Available","4"
"330013","HAI_1_CI_UPPER","0.492",""
"330013","HAI_1_CI_LOWER","0.167",""
"330013","HAI_2_SIR","0.46",""
"330013","HAI_2_ELIGCASES","13.004",""
"330013","HAI_2_NUMERATOR","6",""
"330013","HAI_2_DEVICEDAYS","5274",""
"330013","HAI_2_CI_UPPER","1.004",""
"330013","HAI_2_CI_LOWER","0.169",""
"330013","HAI_3_SIR","0.30",""
"330013","HAI_3_ELIGCASES","3.295",""
"330013","HAI_3_NUMERATOR","1",""
"330013","HAI_3_PROCDAYS","98",""
"330013","HAI_3_CI_UPPER","1.691",""
"330013","HAI_3_CI_LOWER","0.008",""
"330013","HAI_4_SIR","Not Available","5"
"330013","HAI_4_ELIGCASES","0.593","5"
"330013","HAI_4_NUMERATOR","0","5"
"330013","HAI_4_PROCDAYS","64","5"
"330013","HAI_4_CI_UPPER",,"5"
"330013","HAI_4_CI_LOWER",,"5"
"330023","HAI_1_SIR","0.28",""
"330023","HAI_1_ELIGCASES","10.914",""
"330023","HAI_1_NUMERATOR","3",""
"330023","HAI_1_DEVICEDAYS","Not Available","4"
"330023","HAI_1_CI_UPPER","0.803",""
"330023","HAI_1_CI_LOWER","0.057",""
"330023","HAI_2_SIR","0.00",""
"330023","HAI_2_ELIGCASES","4.316",""
"330023","HAI_2_NUMERATOR","0",""
"330023","HAI_2_DEVICEDAYS","2111",""
"330023","HAI_2_CI_UPPER","0.855",""
"330023","HAI_2_CI_LOWER",,""
"330023","HAI_3_SIR","Not Available","5"
"330023","HAI_3_ELIGCASES","0.665","5"
"330023","HAI_3_NUMERATOR","0","5"
